measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,105,Antigua and Barbuda,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,6.6048727075274165,7.17652699357101,6.045308641333021
1,Deaths,105,Antigua and Barbuda,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2015,0.01165462310524594,0.01247220686824365,0.010883956849651988
1,Deaths,105,Antigua and Barbuda,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2015,7.519263723317105,8.170058905248084,6.88223255403928
1,Deaths,49,North Macedonia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2009,32.061878778767756,38.550757267482005,22.61096505676288
1,Deaths,49,North Macedonia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2009,0.001436851284130795,0.001704100625265663,0.0010184943105365505
1,Deaths,49,North Macedonia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2009,1.5011694594246363,1.804985286325772,1.0586681593284535
1,Deaths,77,Cyprus,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,8.432478386342064,10.369798242697046,6.038891250718116
1,Deaths,77,Cyprus,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2015,0.0010620826619117188,0.0012949097816049473,0.0007795365073368741
1,Deaths,77,Cyprus,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2015,0.68288767152482,0.8397777084857033,0.48904772664153956
1,Deaths,197,Eswatini,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2014,11.499211425180894,17.208790923487598,6.677921029936199
1,Deaths,197,Eswatini,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2014,0.0007782095469685013,0.0010660669381792804,0.0004921214903570947
1,Deaths,197,Eswatini,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2014,1.0438313292248986,1.5621136476090873,0.6061827135270319
1,Deaths,205,Côte d'Ivoire,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,226.14279997630146,308.0189661669336,153.75366805555282
1,Deaths,205,Côte d'Ivoire,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.0010313789584665929,0.0013432098338352451,0.000709364554247456
1,Deaths,205,Côte d'Ivoire,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,1.0265142326153673,1.3981690008214411,0.6979232971042342
1,Deaths,186,Seychelles,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2014,0.551816186710362,0.6796496658346951,0.4474487106506652
1,Deaths,186,Seychelles,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2014,0.000768647625133304,0.0009421370055496618,0.0006261465453483025
1,Deaths,186,Seychelles,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2014,0.5617503810213724,0.6918852109426868,0.4555040061328682
1,Deaths,163,India,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2008,17641.26781890697,20018.05034877955,9834.589432696814
1,Deaths,163,India,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2008,0.0020010696204840117,0.0022724337355696828,0.0011228079355382983
1,Deaths,163,India,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2008,1.4777072947305225,1.6767966639546887,0.8237868556023211
1,Deaths,187,Somalia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2014,154.1934189272667,248.193917500451,99.32886386870318
1,Deaths,187,Somalia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2014,0.0008611731778805127,0.0013454854164389842,0.0005878291522239258
1,Deaths,187,Somalia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2014,0.9357398539684801,1.5061922988249437,0.6027882202624891
1,Deaths,187,Somalia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2009,142.89693396234705,221.46068415345624,93.84010371010453
1,Deaths,187,Somalia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2009,0.0008210106726286554,0.0012778599382643197,0.0005585836933634278
1,Deaths,187,Somalia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2009,0.9903105073261946,1.534776404192158,0.6503347422218541
1,Deaths,34,Azerbaijan,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,228.42168175726505,332.497727059724,154.87961180658172
1,Deaths,34,Azerbaijan,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.0034259279087042772,0.0049697283418787385,0.0023099362666392266
1,Deaths,34,Azerbaijan,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,2.391248891922124,3.4807764975791424,1.6213684150499355
1,Deaths,118,Suriname,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,12.838940095071955,15.514862422260173,8.64896467784624
1,Deaths,118,Suriname,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.0036312433253348534,0.0043459510181267395,0.0024224773397590635
1,Deaths,118,Suriname,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,2.3271852477314736,2.8122227132694553,1.5677106410177977
1,Deaths,215,Sao Tome and Principe,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,1.2187566470695073,1.6689202994857046,0.8029825761487065
1,Deaths,215,Sao Tome and Principe,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.0012074835578550205,0.0015887348006947011,0.0008173986930867177
1,Deaths,215,Sao Tome and Principe,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,0.6743942013822372,0.9234904894660876,0.4443272530802246
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,5.056673429968629,5.5143322530167564,4.613436496293486
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.005803775342597587,0.006234355116214757,0.00541267530733227
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,4.523499501744851,4.932902934000949,4.1269973197467476
1,Deaths,132,Panama,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,25.200541965765115,26.808478360441676,23.712406098827916
1,Deaths,132,Panama,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.0014716042726732506,0.0015589972831977366,0.0013872598991821969
1,Deaths,132,Panama,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,0.6941888684421782,0.7384820248300024,0.65319580746116
1,Deaths,181,Madagascar,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,190.43513201527887,284.5182935061601,132.7604913101486
1,Deaths,181,Madagascar,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.0011130223430081297,0.001561529926459292,0.000819571210670579
1,Deaths,181,Madagascar,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,0.8630060468786869,1.2893682228955599,0.6016384979744777
1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,467.86150302169096,664.871331636294,326.7015941739657
1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.001208317417246589,0.0017210986658997818,0.0008489138418599317
1,Deaths,189,United Republic of Tanzania,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,1.0237350104637069,1.4548152717282752,0.7148608247742252
1,Deaths,195,Namibia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,20.98960189414253,27.00246498218779,12.785792999079113
1,Deaths,195,Namibia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.0011517691414702745,0.0014049479216250004,0.0007471795153614247
1,Deaths,195,Namibia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,0.9671846492578927,1.2442527378370138,0.589159469515681
1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2009,430.2419746806777,466.27458771045315,394.1887168975968
1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2009,0.01149079374322517,0.012167054919297317,0.010876142796971989
1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2009,7.738736863706152,8.386853335735976,7.0902490557239055
1,Deaths,19,Timor-Leste,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2014,4.913391006517583,7.951248412211279,3.2107144429089156
1,Deaths,19,Timor-Leste,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2014,0.0006805975640549395,0.0010734265225575805,0.0004649615038373323
1,Deaths,19,Timor-Leste,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2014,0.40680933639619987,0.6583319108538837,0.2658344532614791
1,Deaths,33,Armenia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2014,45.873678721653484,48.7060374304259,43.320237673262525
1,Deaths,33,Armenia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2014,0.0016581456065365438,0.001753878046322437,0.001574130951211352
1,Deaths,33,Armenia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2014,1.4946887058055498,1.5869746242399438,1.4114906802203742
1,Deaths,30,Vanuatu,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2014,2.056426533985286,2.7037274348101077,1.2256892819945941
1,Deaths,30,Vanuatu,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2014,0.0012094078873423897,0.001532813778056287,0.0007292825927539989
1,Deaths,30,Vanuatu,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2014,0.7623383323661602,1.002299391571904,0.4543755431048722
1,Deaths,16,Philippines,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2014,468.1776549069104,545.3252345900712,358.6809152102561
1,Deaths,16,Philippines,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2014,0.0008180743428159177,0.0009092879736116729,0.0006296818632017501
1,Deaths,16,Philippines,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2014,0.45594231379242023,0.5310737208887704,0.34930715868245366
1,Deaths,181,Madagascar,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2014,206.4854184855482,306.4163198315659,141.525100400871
1,Deaths,181,Madagascar,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2014,0.0011736935298916568,0.001619410783013963,0.0008502172676241783
1,Deaths,181,Madagascar,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2014,0.8595714672601151,1.2755705829586117,0.589150261059359
1,Deaths,85,Israel,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,76.74871286864644,80.85537828632795,72.3023667649261
1,Deaths,85,Israel,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2015,0.0017677038387890088,0.001863523048535247,0.0016739988423292408
1,Deaths,85,Israel,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2015,0.8885720816308096,0.9361177420381149,0.837093706745282
1,Deaths,123,Peru,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2008,220.45596143676923,322.05791692743276,172.8910911116703
1,Deaths,123,Peru,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2008,0.0019282163953494105,0.0027361601684893354,0.0016426288172569873
1,Deaths,123,Peru,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2008,0.7839589109740014,1.1452635355356522,0.6148144537424414
1,Deaths,172,Equatorial Guinea,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2010,7.066248178105479,10.583809262102683,3.806212515569443
1,Deaths,172,Equatorial Guinea,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2010,0.0009826951594954188,0.00137288802661412,0.0005977574976434735
1,Deaths,172,Equatorial Guinea,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2010,0.6868997877070584,1.028836824298957,0.3699964256864758
1,Deaths,79,Finland,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,605.0987675292843,630.59945440306,576.597241625786
1,Deaths,79,Finland,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.011716072263187872,0.012163544077714866,0.011236502498493159
1,Deaths,79,Finland,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,11.091923463556336,11.559370568476034,10.569468682815328
1,Deaths,186,Seychelles,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,0.5422578913992754,0.6575189550909786,0.43438828583559613
1,Deaths,186,Seychelles,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.000769082959682343,0.0009297358171539244,0.000623792936388386
1,Deaths,186,Seychelles,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,0.5584900240398555,0.677201351718147,0.4473914129178093
1,Deaths,182,Malawi,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,165.99159418196865,213.72888380151255,119.01430041108189
1,Deaths,182,Malawi,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.0011475480243585872,0.0014687946732769943,0.0008388462023311592
1,Deaths,182,Malawi,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,1.1146565810412734,1.4352191028829844,0.7991975367487981
1,Deaths,206,Gambia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2008,14.87894056116292,19.29997676175834,10.105427788013852
1,Deaths,206,Gambia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2008,0.0010578406819162225,0.0013117524104954903,0.0007364971274521621
1,Deaths,206,Gambia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2008,0.8842175120519813,1.146948424505919,0.6005398153321333
1,Deaths,195,Namibia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2009,20.344362806026798,25.872202022394326,12.85407200785387
1,Deaths,195,Namibia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2009,0.001046335979838721,0.0012800250930182072,0.0007054929830634817
1,Deaths,195,Namibia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2009,0.9770663805815938,1.2425485638807043,0.6173347247193414
1,Deaths,46,Croatia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2014,243.57726910254243,266.0635771962831,222.61591755922595
1,Deaths,46,Croatia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2014,0.0047587568289456875,0.0051535748945733765,0.004374979713649145
1,Deaths,46,Croatia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2014,5.619456678079304,6.138227722061761,5.135867189841519
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2010,165.68705502903558,231.2478032454081,138.44003123462534
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2010,0.004692162366325267,0.006623484570547488,0.003943318711559097
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2010,4.358366821676645,6.082929973459746,3.6416389851285116
1,Deaths,58,Estonia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2010,211.55948274003623,223.75630102563676,198.44441122675548
1,Deaths,58,Estonia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2010,0.013923725086043844,0.014676163971217045,0.013135139469851334
1,Deaths,58,Estonia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2010,15.878897381442757,16.794346896769557,14.894527066236565
1,Deaths,180,Kenya,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2010,362.80396419101316,457.9133900611325,297.4280894847121
1,Deaths,180,Kenya,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2010,0.0011457232462334127,0.0014213634462784087,0.0009549206711067513
1,Deaths,180,Kenya,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2010,0.8913084453474942,1.124965855070717,0.7306981020243792
1,Deaths,82,Greece,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2010,43.837112300977,46.181128827458124,41.57705996564726
1,Deaths,82,Greece,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2010,0.00040989061120798233,0.0004322095102475895,0.0003893597947010278
1,Deaths,82,Greece,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2010,0.395898048495895,0.4170671337701397,0.37548725357600066
1,Deaths,99,Uruguay,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,79.0198065148171,83.54846765714125,75.07667812565732
1,Deaths,99,Uruguay,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.002398730869830675,0.002529525061888413,0.0022817351047082633
1,Deaths,99,Uruguay,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,2.3488164713899957,2.483428214364083,2.231609339181599
1,Deaths,131,Nicaragua,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,293.6062059063019,369.53733275298856,256.2677900583533
1,Deaths,131,Nicaragua,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.013206279911256159,0.016541442305249156,0.011691386950980941
1,Deaths,131,Nicaragua,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,4.9701398682548055,6.255495263306187,4.338078469380327
1,Deaths,198,Zimbabwe,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,35.99429991078009,55.97478309741854,24.51578713444163
1,Deaths,198,Zimbabwe,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.00024188221027142518,0.00038118785816091934,0.00016962912739183148
1,Deaths,198,Zimbabwe,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,0.26692835624977634,0.4151006376194826,0.1818054185853478
1,Deaths,217,Sierra Leone,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,50.68783777564271,65.57501232759599,35.056178197615104
1,Deaths,217,Sierra Leone,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.0006529490400958482,0.0008119209826784739,0.0004659748471147997
1,Deaths,217,Sierra Leone,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,0.772599716314024,0.9995146398991736,0.5343371214691326
1,Deaths,141,Egypt,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,8.975981050644855,13.99829559236419,7.466140945782567
1,Deaths,141,Egypt,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2015,1.5915983571863457e-05,2.492559407730285e-05,1.3286321027481279e-05
1,Deaths,141,Egypt,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2015,0.009484008401511914,0.014790578573613586,0.007888713563136031
1,Deaths,27,Samoa,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2014,1.5631817646390633,2.1047582334993273,0.8667143899288898
1,Deaths,27,Samoa,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2014,0.001252241761751512,0.0016007413761391955,0.0007269622268148764
1,Deaths,27,Samoa,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2014,0.7922395406848501,1.066717085549665,0.4392613998671866
1,Deaths,13,Malaysia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,125.44096148080072,194.96919800303885,78.15445372155123
1,Deaths,13,Malaysia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.0009053049568421317,0.0013753242861280343,0.000583652992859091
1,Deaths,13,Malaysia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,0.42883119050755236,0.6665197101884665,0.26717801774829236
1,Deaths,121,Bolivia (Plurinational State of),3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,241.31918977956406,342.12400411485214,151.62633909183057
1,Deaths,121,Bolivia (Plurinational State of),3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.003661625274128806,0.004576235143643687,0.0025968629451036487
1,Deaths,121,Bolivia (Plurinational State of),3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,2.2869056132817818,3.2422009462380177,1.4369148442244548
1,Deaths,88,Malta,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,2.5439269107969302,2.748734104963884,2.350261763168005
1,Deaths,88,Malta,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.000742912186307915,0.0007967259321701761,0.0006898960835084579
1,Deaths,88,Malta,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,0.592065105179485,0.6397312517347675,0.546992121551744
1,Deaths,112,Grenada,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,2.962282397534084,3.2212564324982647,2.725622056180871
1,Deaths,112,Grenada,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.004145690612781949,0.004438917848163206,0.0038776151097863146
1,Deaths,112,Grenada,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,2.779159758927785,3.02212451380016,2.5571293077559245
1,Deaths,201,Burkina Faso,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,161.70164619677527,205.00639700974128,112.52099941735544
1,Deaths,201,Burkina Faso,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.0008330715177786817,0.001048766558869799,0.0005663736700546947
1,Deaths,201,Burkina Faso,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,0.9355074707093494,1.1860424458043908,0.6509781319017733
1,Deaths,141,Egypt,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,8.609205738767885,13.002450508778457,7.1238656038696755
1,Deaths,141,Egypt,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,1.6511681524577446e-05,2.500554302830423e-05,1.362553530711933e-05
1,Deaths,141,Egypt,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,0.009988057926839171,0.01508492569619146,0.00826482540590912
1,Deaths,72,New Zealand,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2009,45.82319187188328,48.483190052486464,43.02915966849307
1,Deaths,72,New Zealand,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2009,0.0015849763836200477,0.0016739250732838804,0.0014972817948057764
1,Deaths,72,New Zealand,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2009,1.0542527240606931,1.1154512179529985,0.9899705136513209
1,Deaths,198,Zimbabwe,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2009,35.5561351485012,52.225329958192866,24.555223780173144
1,Deaths,198,Zimbabwe,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2009,0.00019789855953627529,0.000295552098636385,0.00013754138710215746
1,Deaths,198,Zimbabwe,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2009,0.27584575512536474,0.4051659585278722,0.19050029531119334
1,Deaths,154,Tunisia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,14.33999493785768,19.677092363722117,6.889683001087028
1,Deaths,154,Tunisia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.0002370735004221887,0.00028422709040075867,0.0001180324159655673
1,Deaths,154,Tunisia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,0.12917949822202304,0.17725786717702757,0.06206458208988645
1,Deaths,126,Costa Rica,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2008,50.79366645665789,53.787417235949206,48.01349080968529
1,Deaths,126,Costa Rica,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2008,0.00308831200273377,0.003250938837851496,0.002941451393726018
1,Deaths,126,Costa Rica,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2008,1.1788675226577277,1.2483493264107481,1.1143425728729646
1,Deaths,13,Malaysia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2014,129.60712658831076,198.8128379679976,83.34898122301126
1,Deaths,13,Malaysia,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2014,0.0008952887786844646,0.0013710566358567265,0.0005741846003185401
1,Deaths,13,Malaysia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2014,0.43787678830010823,0.6716878095660829,0.2815939614335201
1,Deaths,112,Grenada,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2008,3.282560061862913,3.5549779406272566,3.039366396621032
1,Deaths,112,Grenada,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2008,0.004342165494262145,0.0046286848349793505,0.004061498037414386
1,Deaths,112,Grenada,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2008,3.038707913213741,3.2908886344500523,2.813580420925123
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,11564.016577185517,11744.703756891055,11310.493685236754
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.004622260018512798,0.004693973185217067,0.0045201689626615926
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,3.7073296350644824,3.7652564748893327,3.6260522584526895
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,1.452222854722957,1.9760075340793957,0.9291727240605392
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.004957120903415957,0.006123670532546311,0.00316187206565652
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,2.827265342998642,3.846997449763083,1.8089632950289591
1,Deaths,15,Myanmar,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2009,5050.470704185856,6506.519894094036,3504.102329565695
1,Deaths,15,Myanmar,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2009,0.01120156661282263,0.013757990674676326,0.008151923598294876
1,Deaths,15,Myanmar,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2009,10.193428456100998,13.132190824050518,7.0723737432395835
1,Deaths,176,Comoros,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2008,6.733641004046845,9.657893001830463,4.569863167381204
1,Deaths,176,Comoros,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2008,0.0014477528948107865,0.0020250069664087466,0.0010301181483464352
1,Deaths,176,Comoros,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2008,1.0795135892198566,1.5483193613145607,0.7326243539117238
1,Deaths,91,Portugal,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2011,165.65582326611218,173.2851703806445,157.40575030528248
1,Deaths,91,Portugal,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2011,0.0015812194973789232,0.0016499621883429262,0.0015073162984918648
1,Deaths,91,Portugal,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,1.5352718861217427,1.605979464663002,1.4588115189249438
1,Deaths,200,Benin,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2009,64.67393681907521,87.15112344017834,45.7587580014099
1,Deaths,200,Benin,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2009,0.0007571926780369866,0.0010101411581477093,0.0005154770872553939
1,Deaths,200,Benin,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2009,0.7117645425471844,0.9591356666813567,0.5035948491509583
1,Deaths,200,Benin,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2013,78.86138476133637,105.32376568667277,56.091935841201426
1,Deaths,200,Benin,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2013,0.0008770839677480037,0.0011492114797471702,0.0006474544990399131
1,Deaths,200,Benin,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2013,0.7578146274823295,1.0121035853026719,0.5390127195065809
1,Deaths,17,Sri Lanka,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2012,194.44026678970013,379.89273154573686,166.5816780628527
1,Deaths,17,Sri Lanka,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2012,0.001581037727560073,0.0030845170520256617,0.0013541101522257996
1,Deaths,17,Sri Lanka,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2012,0.9314809302982846,1.81990510934911,0.7980222359006496
1,Deaths,39,Tajikistan,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2009,173.2200655743313,250.82085068758872,119.57907427922564
1,Deaths,39,Tajikistan,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2009,0.004139120367278213,0.005951615175728042,0.0028464433484701227
